tag,iteration,route,case,method,score
contemp_al_base_routes_uncertainty_rewire_embedded,730,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13928671235488033
contemp_al_base_routes_uncertainty_rewire_embedded,731,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01103465174684688
contemp_al_base_routes_uncertainty_rewire_embedded,731,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.766912524991334
contemp_al_base_routes_uncertainty_rewire_embedded,731,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.755877873244465
contemp_al_base_routes_uncertainty_rewire_embedded,731,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.755877873244465
contemp_al_base_routes_uncertainty_rewire_embedded,731,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.3691842277981165
contemp_al_base_routes_uncertainty_rewire_embedded,731,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-41.09327380172895
contemp_al_base_routes_uncertainty_rewire_embedded,731,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1358972343205974
contemp_al_base_routes_uncertainty_rewire_embedded,731,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1358972343205974
contemp_al_base_routes_uncertainty_rewire_embedded,732,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011202171726665608
contemp_al_base_routes_uncertainty_rewire_embedded,732,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.00503829724568
contemp_al_base_routes_uncertainty_rewire_embedded,732,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.993836125519046
contemp_al_base_routes_uncertainty_rewire_embedded,732,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.993836125519046
contemp_al_base_routes_uncertainty_rewire_embedded,732,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.1203956851897745
contemp_al_base_routes_uncertainty_rewire_embedded,732,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.28192865905637
contemp_al_base_routes_uncertainty_rewire_embedded,732,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13117354822439373
contemp_al_base_routes_uncertainty_rewire_embedded,732,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.13117354822439373
contemp_al_base_routes_uncertainty_rewire_embedded,733,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.014829679175773009
contemp_al_base_routes_uncertainty_rewire_embedded,733,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.85782020898091
contemp_al_base_routes_uncertainty_rewire_embedded,733,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.84299052980508
contemp_al_base_routes_uncertainty_rewire_embedded,733,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.84299052980508
contemp_al_base_routes_uncertainty_rewire_embedded,733,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.327586879787998
contemp_al_base_routes_uncertainty_rewire_embedded,733,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.12888628496553
contemp_al_base_routes_uncertainty_rewire_embedded,733,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11665592458263972
contemp_al_base_routes_uncertainty_rewire_embedded,733,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11665592458263972
contemp_al_base_routes_uncertainty_rewire_embedded,734,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.015654657344623856
contemp_al_base_routes_uncertainty_rewire_embedded,734,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.282970261832084
contemp_al_base_routes_uncertainty_rewire_embedded,734,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.26731560448745
contemp_al_base_routes_uncertainty_rewire_embedded,734,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.26731560448745
contemp_al_base_routes_uncertainty_rewire_embedded,734,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.265352265736121
contemp_al_base_routes_uncertainty_rewire_embedded,734,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.42212880990954
contemp_al_base_routes_uncertainty_rewire_embedded,734,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11487160420048044
contemp_al_base_routes_uncertainty_rewire_embedded,734,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11487160420048044
contemp_al_base_routes_uncertainty_rewire_embedded,735,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013432185040263056
contemp_al_base_routes_uncertainty_rewire_embedded,735,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.11415506209556
contemp_al_base_routes_uncertainty_rewire_embedded,735,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.10072287705537
contemp_al_base_routes_uncertainty_rewire_embedded,735,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-56.10072287705537
contemp_al_base_routes_uncertainty_rewire_embedded,735,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.9639984320258923
contemp_al_base_routes_uncertainty_rewire_embedded,735,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-48.342152790280196
contemp_al_base_routes_uncertainty_rewire_embedded,735,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.15391349462570922
contemp_al_base_routes_uncertainty_rewire_embedded,735,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.15391349462570922
contemp_al_base_routes_uncertainty_rewire_embedded,736,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01096177081393918
contemp_al_base_routes_uncertainty_rewire_embedded,736,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-61.98434649058563
contemp_al_base_routes_uncertainty_rewire_embedded,736,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-61.973384719771616
contemp_al_base_routes_uncertainty_rewire_embedded,736,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-61.973384719771616
contemp_al_base_routes_uncertainty_rewire_embedded,736,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.2652056080779084
contemp_al_base_routes_uncertainty_rewire_embedded,736,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-66.05223056337212
contemp_al_base_routes_uncertainty_rewire_embedded,736,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08028621259877416
contemp_al_base_routes_uncertainty_rewire_embedded,736,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08028621259877416
contemp_al_base_routes_uncertainty_rewire_embedded,737,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.01137820893791341
contemp_al_base_routes_uncertainty_rewire_embedded,737,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.0731706397038
contemp_al_base_routes_uncertainty_rewire_embedded,737,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.06179243076582
contemp_al_base_routes_uncertainty_rewire_embedded,737,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-47.06179243076582
contemp_al_base_routes_uncertainty_rewire_embedded,737,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.1981343851620303
contemp_al_base_routes_uncertainty_rewire_embedded,737,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.09050597393543
contemp_al_base_routes_uncertainty_rewire_embedded,737,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0767588938340982
contemp_al_base_routes_uncertainty_rewire_embedded,737,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0767588938340982
contemp_al_base_routes_uncertainty_rewire_embedded,738,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010603690372459581
contemp_al_base_routes_uncertainty_rewire_embedded,738,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.85103757573586
contemp_al_base_routes_uncertainty_rewire_embedded,738,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.84043388536343
contemp_al_base_routes_uncertainty_rewire_embedded,738,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.84043388536343
contemp_al_base_routes_uncertainty_rewire_embedded,738,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.671304791487787
contemp_al_base_routes_uncertainty_rewire_embedded,738,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.72607065082984
contemp_al_base_routes_uncertainty_rewire_embedded,738,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10295146062886
contemp_al_base_routes_uncertainty_rewire_embedded,738,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10295146062886
contemp_al_base_routes_uncertainty_rewire_embedded,739,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012799824204481147
contemp_al_base_routes_uncertainty_rewire_embedded,739,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.6508556249552
contemp_al_base_routes_uncertainty_rewire_embedded,739,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.63805580075077
contemp_al_base_routes_uncertainty_rewire_embedded,739,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-62.63805580075077
contemp_al_base_routes_uncertainty_rewire_embedded,739,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.060691104586038
contemp_al_base_routes_uncertainty_rewire_embedded,739,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-60.11194714479872
contemp_al_base_routes_uncertainty_rewire_embedded,739,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11815948560135663
contemp_al_base_routes_uncertainty_rewire_embedded,739,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11815948560135663
contemp_al_base_routes_uncertainty_rewire_embedded,740,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012185751308617663
contemp_al_base_routes_uncertainty_rewire_embedded,740,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.82186375760396
contemp_al_base_routes_uncertainty_rewire_embedded,740,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.80967800629541
contemp_al_base_routes_uncertainty_rewire_embedded,740,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.80967800629541
contemp_al_base_routes_uncertainty_rewire_embedded,740,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.189478774767588
contemp_al_base_routes_uncertainty_rewire_embedded,740,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.72342489386487
contemp_al_base_routes_uncertainty_rewire_embedded,740,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10232741048525165
contemp_al_base_routes_uncertainty_rewire_embedded,740,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10232741048525165
contemp_al_base_routes_uncertainty_rewire_embedded,741,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012384162460280504
contemp_al_base_routes_uncertainty_rewire_embedded,741,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-57.48237793253807
contemp_al_base_routes_uncertainty_rewire_embedded,741,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-57.46999377007782
contemp_al_base_routes_uncertainty_rewire_embedded,741,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-57.46999377007782
contemp_al_base_routes_uncertainty_rewire_embedded,741,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.4971460654761772
contemp_al_base_routes_uncertainty_rewire_embedded,741,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-54.76877457491309
contemp_al_base_routes_uncertainty_rewire_embedded,741,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0975214368730796
contemp_al_base_routes_uncertainty_rewire_embedded,741,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.0975214368730796
